IndividualID,SpeciesName,Date,Site,StableIsotope,LiveMeasure,Height-MaxLength,Width-BarnacleHeight,Aperature-LimpetHeight,WholeWeight-AirDry,ShellWeight-OvenDry,ShellWeightWithOperculum,TissueWeight-Wet,TissueWetWithOperculum/Plates/Mantle,Operculum/MantleWeight,TissueWeight-OvenDry,ImmersedWholeWeight,FoilNumber,AshFreeDryMass,Comment
2826,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.20,2.90,3.90,0.020,,FALSE,,FALSE,,,,1575,,
2825,Notoacmea pileopsis,7/24/2005,TaurangaHead,TRUE,FALSE,15.30,12.20,6.10,0.950,,FALSE,0.179,FALSE,,,,1574,,
1026,Diloma bicanaliculata,8/9/2005,CapeFoulwind,FALSE,FALSE,8.70,10.60,8.20,0.394,0.286,TRUE,,FALSE,,0.022,,1573,,
2824,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.30,3.20,2.90,0.029,,FALSE,,FALSE,,,,1572,,
1013,Diloma bicanaliculata,8/9/2005,CapeFoulwind,FALSE,FALSE,14.50,16.80,14.10,1.655,1.189,TRUE,0.378,FALSE,,0.096,,1571,,
2823,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1570,,
2822,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.20,3.10,3.00,0.026,,FALSE,,FALSE,,,,1569,,
2821,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.60,2.10,2.90,0.029,,FALSE,0.002,FALSE,,,,1568,,
2820,Notoacmea pileopsis,7/24/2005,TaurangaHead,TRUE,FALSE,16.30,13.00,7.00,0.547,,FALSE,0.130,FALSE,,,,1567,,
2819,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.90,1.80,2.30,0.019,,FALSE,0.002,FALSE,,,,1566,,
2818,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1565,,
2817,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1564,,
2816,Diloma nigerrima,7/24/2005,TaurangaHead,TRUE,FALSE,11.30,13.10,10.60,0.875,,FALSE,0.065,FALSE,,,,1563,,
2815,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.90,2.60,2.60,0.015,,FALSE,0.003,FALSE,,,,1562,,
2814,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.00,2.70,2.70,0.018,,FALSE,,FALSE,,,,1561,,
2813,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1560,,
2812,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1559,,
1044,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,11.70,8.60,3.90,0.164,0.080,FALSE,0.070,FALSE,,0.015,,1558,,
1045,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,11.10,8.30,3.70,0.153,0.080,FALSE,0.067,FALSE,,0.017,,1557,,
2811,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.80,,,,,FALSE,,FALSE,,,,1556,,
1029,Diloma bicanaliculata,8/9/2005,CapeFoulwind,FALSE,FALSE,8.90,11.40,8.90,0.434,0.302,TRUE,,FALSE,,0.034,,1555,,
1057,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,20.00,15.10,8.60,1.142,0.581,FALSE,0.520,FALSE,,0.119,,1554,,
1046,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,13.30,9.70,5.10,0.333,0.153,FALSE,0.148,FALSE,,0.036,,1553,,
2810,Epopella plicata,7/24/2005,TaurangaHead,TRUE,FALSE,9.30,16.00,11.40,1.091,,FALSE,,FALSE,,,,1552,,all of tissue in sample
2809,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.00,3.50,2.60,0.021,,FALSE,,FALSE,,,,1551,,
2808,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.00,3.00,2.30,0.019,,FALSE,,FALSE,,,,1550,,
1111,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,16.30,18.30,,2.041,1.248,TRUE,0.734,FALSE,,0.201,,1549,,
1074,Mytilus galloprovincialis,8/10/2005,CapeFoulwind,FALSE,FALSE,7.00,4.00,,0.040,0.026,FALSE,,FALSE,,0.000,,1548,,
1076,Mytilus galloprovincialis,8/10/2005,CapeFoulwind,FALSE,FALSE,6.50,4.10,,0.034,0.028,FALSE,,FALSE,,0.000,,1547,,
1099,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,23.80,23.60,,5.148,3.535,TRUE,1.808,FALSE,,0.460,,1546,,
2807,Xenostrobus pulex,7/24/2005,TaurangaHead,TRUE,FALSE,23.60,10.60,,1.151,,FALSE,,FALSE,,,,1545,,"All of tissue taken, not just muscle"
2806,Xenostrobus pulex,7/24/2005,TaurangaHead,TRUE,FALSE,19.10,8.10,,0.625,,FALSE,,FALSE,,,,1544,,"All of tissue taken, not just muscle"
1075,Mytilus galloprovincialis,8/10/2005,CapeFoulwind,FALSE,FALSE,8.90,5.30,,0.068,0.051,FALSE,,FALSE,,0.002,,1543,,
1093,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,9.50,12.20,,0.603,0.425,TRUE,0.129,FALSE,,0.038,,1542,,yellow dots on top too - D. arida?
1073,Mytilus galloprovincialis,8/10/2005,CapeFoulwind,FALSE,FALSE,7.30,4.10,,0.045,0.026,FALSE,,FALSE,,0.001,,1541,,
1078,Mytilus galloprovincialis,8/10/2005,CapeFoulwind,FALSE,FALSE,8.10,4.90,,0.068,0.042,FALSE,,FALSE,,0.003,,1540,,
1100,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,6.20,8.40,,0.193,0.143,TRUE,,FALSE,,0.012,,1539,,yellow dots on top too - D. arida?
1096,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,12.00,14.10,,1.069,0.716,TRUE,0.288,FALSE,,0.097,,1538,,yellow dots on underside only
1102,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,16.00,17.40,,2.057,1.276,TRUE,0.642,FALSE,,0.174,,1537,,
1112,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,17.70,20.00,,2.547,1.636,TRUE,,FALSE,,0.212,,1536,,
1039,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,8.40,6.10,2.80,0.060,0.033,FALSE,0.026,FALSE,,0.009,,1535,,
1103,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,11.00,13.40,,0.842,0.534,TRUE,,FALSE,,0.063,,1534,,
2805,Notoacmea pileopsis,7/24/2005,TaurangaHead,TRUE,FALSE,15.30,12.40,5.70,0.283,,FALSE,0.118,FALSE,,,,1533,,
1109,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,16.80,19.00,,2.410,1.589,TRUE,0.742,FALSE,,0.202,,1532,,
1107,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,11.10,12.90,,0.827,0.589,TRUE,,FALSE,,0.066,,1531,,yellow dots on top too - D. arida?
1106,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,12.30,14.70,,1.109,0.716,TRUE,0.345,FALSE,,0.093,,1530,,
2804,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1529,,
1092,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,6.50,8.90,,0.262,0.197,TRUE,0.054,FALSE,,0.017,,1528,,yellow dots on top too - D. arida?
1095,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,8.10,11.00,,0.417,0.300,TRUE,0.106,FALSE,,0.031,,1527,,
2803,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,,,,,,FALSE,,FALSE,,,,1526,,
1104,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,20.30,22.00,,3.353,2.037,TRUE,1.157,FALSE,,0.295,,1525,,
1020,Diloma bicanaliculata,8/9/2005,CapeFoulwind,FALSE,FALSE,11.80,14.10,11.80,0.962,0.679,TRUE,0.241,FALSE,,0.065,,1524,,
1105,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,18.30,21.40,,2.980,1.861,TRUE,1.005,FALSE,,0.290,,1523,,
1113,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,9.90,12.20,,0.667,0.483,TRUE,,FALSE,,0.052,,1522,,
2802,Chamaesipho brunnea,7/24/2005,TaurangaHead,TRUE,FALSE,8.20,15.40,7.40,0.947,,FALSE,,FALSE,,,,1521,,
2801,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.00,2.90,,0.019,,FALSE,,FALSE,,,,1520,,
1053,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,19.70,14.80,10.10,1.086,0.491,FALSE,0.569,FALSE,,0.109,,1519,,
2800,Chamaesipho brunnea,7/24/2005,TaurangaHead,TRUE,FALSE,6.00,13.40,6.10,0.504,,FALSE,,FALSE,,,,1518,,
2799,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,22.10,13.90,,0.978,,FALSE,,FALSE,,,,1517,,"All of tissue taken, not just muscle"
1089,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,7.10,9.90,8.50,0.309,0.215,TRUE,0.067,FALSE,,0.018,,1516,,yellow dots on underside only
1021,Diloma bicanaliculata,8/9/2005,CapeFoulwind,FALSE,FALSE,11.60,14.40,11.40,1.012,0.713,TRUE,0.258,FALSE,,0.071,,1515,,
1091,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,6.40,9.40,,0.250,0.183,TRUE,,FALSE,,0.015,,1514,,yellow dots on top too - D. arida?
1054,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,19.90,14.20,8.80,1.218,0.586,FALSE,0.566,FALSE,,0.101,,1513,,
1098,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,12.00,15.10,,1.171,0.804,TRUE,0.302,FALSE,,0.094,,1512,,
1017,Diloma bicanaliculata,8/9/2005,CapeFoulwind,FALSE,FALSE,12.70,13.50,11.70,1.031,0.725,TRUE,0.254,FALSE,,0.068,,1511,,
1108,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,19.30,20.70,,3.287,2.074,TRUE,1.075,FALSE,,0.284,,1510,,
1094,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,11.80,13.40,,0.906,0.622,TRUE,0.224,FALSE,,0.076,,1509,,some shell left in dried tissue
1097,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,25.00,25.00,,6.061,3.657,TRUE,,FALSE,,0.604,,1508,,
1052,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,18.10,13.20,6.40,0.708,0.397,FALSE,0.306,FALSE,,0.088,,1507,,
2798,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.40,3.10,,0.013,,FALSE,,FALSE,,,,1506,,
1048,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,16.20,11.80,5.70,0.539,0.289,FALSE,0.228,FALSE,,0.057,,1505,,
1055,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,20.10,15.20,8.50,1.207,0.570,FALSE,0.555,FALSE,,0.110,,1504,,
1051,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,18.50,13.30,8.00,1.047,0.598,FALSE,0.396,FALSE,,0.097,,1503,,
1049,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,19.10,13.60,7.40,0.988,0.486,FALSE,0.395,FALSE,,0.104,,1502,,
1040,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,12.40,8.90,3.70,0.236,0.114,FALSE,0.112,FALSE,,0.028,,1501,,
1047,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,12.80,8.10,3.90,0.218,0.126,FALSE,0.078,FALSE,,0.021,,1500,,
1101,Diloma nigerrima,8/10/2005,CapeFoulwind,FALSE,FALSE,19.10,19.40,,2.638,1.639,TRUE,0.910,FALSE,,0.416,,1499,,
2797,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.40,,,,,FALSE,,FALSE,,,,1498,,
2796,Chamaesipho brunnea,7/24/2005,TaurangaHead,TRUE,FALSE,7.10,15.10,4.90,0.626,,FALSE,,FALSE,,,,1497,,
2795,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.30,3.20,,,,FALSE,,FALSE,,,,1496,,
2794,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.60,2.90,,,,FALSE,,FALSE,,,,1495,,
2793,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.90,3.70,,0.031,,FALSE,,FALSE,,,,1494,,
2792,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.60,3.90,,,,FALSE,,FALSE,,,,1493,,
2791,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.90,2.70,,0.015,,FALSE,,FALSE,,,,1492,,
2790,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.40,3.10,,0.022,,FALSE,,FALSE,,,,1491,,
2789,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.60,3.30,,0.024,,FALSE,,FALSE,,,,1490,,
2788,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.90,2.80,,,,FALSE,,FALSE,,,,1489,,
2787,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.40,3.40,,,,FALSE,,FALSE,,,,1488,,
1041,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,8.90,6.50,3.00,0.071,0.035,FALSE,0.031,FALSE,,0.007,,1487,,
2786,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.00,,,,,FALSE,,FALSE,,,,1486,,
2785,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,4.40,,,,,FALSE,,FALSE,,,,1485,,pink gonads?  (included with sample) present in many (most)
2784,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.00,2.70,,,,FALSE,,FALSE,,,,1484,,
2783,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.00,,,,,FALSE,,FALSE,,,,1483,,
2782,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.70,3.00,,,,FALSE,,FALSE,,,,1482,,
2781,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.60,4.60,2.00,,,FALSE,,FALSE,,,,1481,,
2780,Epopella plicata,7/24/2005,TaurangaHead,TRUE,FALSE,10.30,17.50,9.80,1.073,,FALSE,,FALSE,,,,1480,,all of tissue in sample
2779,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.10,3.10,2.50,0.023,,FALSE,,FALSE,,,,1479,,
1043,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,9.30,6.90,3.10,0.097,0.053,FALSE,0.038,FALSE,,0.009,,1478,,
2778,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.80,2.90,2.60,0.016,,FALSE,,FALSE,,,,1477,,
2777,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,3.50,2.50,2.40,0.014,,FALSE,,FALSE,,,,1476,,
2776,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.10,,,,,FALSE,,FALSE,,,,1475,,
2775,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.60,,,,,FALSE,,FALSE,,,,1474,,
2774,Epopella plicata,7/24/2005,TaurangaHead,TRUE,FALSE,9.90,16.90,13.40,1.751,,FALSE,,FALSE,,,,1473,,all of tissue in sample
2773,Epopella plicata,7/24/2005,TaurangaHead,TRUE,FALSE,9.90,15.00,11.70,1.562,,FALSE,,FALSE,,,,1472,,all of tissue in sample
2772,Risellopsis varia,7/24/2005,TaurangaHead,TRUE,FALSE,4.00,3.00,2.60,0.016,,FALSE,,FALSE,,,,1471,,
2771,Xenostrobus pulex,7/24/2005,TaurangaHead,TRUE,FALSE,20.00,9.20,,0.624,,FALSE,,FALSE,,,,1470,,"All of tissue taken, not just muscle"
1050,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,16.60,12.10,5.30,0.559,0.285,FALSE,0.258,FALSE,,0.070,,1469,,
1042,Cellana ornata,8/11/2005,EPFSLabRocks,FALSE,FALSE,9.10,6.30,3.30,0.078,0.040,FALSE,0.036,FALSE,,0.009,,1468,,
2770,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.10,,,,,FALSE,,FALSE,,,,1467,,
2769,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.90,,,,,FALSE,,FALSE,,,,1466,,
2768,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.10,,,,,FALSE,,FALSE,,,,1465,,
2767,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.50,,,,,FALSE,,FALSE,,,,1464,,
2766,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.00,,,,,FALSE,,FALSE,,,,1463,,
2765,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.50,,,,,FALSE,,FALSE,,,,1462,,
2764,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.10,,,,,FALSE,,FALSE,,,,1461,,
2763,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.80,,,,,FALSE,,FALSE,,,,1460,,
2762,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.20,,,,,FALSE,,FALSE,,,,1459,,
2761,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,3.10,,,,,FALSE,,FALSE,,,,1458,,
2760,Chamaesipho columna,7/24/2005,TaurangaHead,TRUE,FALSE,2.60,,,,,FALSE,,FALSE,,,,1457,,
2759,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,25.80,15.20,,2.041,,FALSE,,FALSE,,,,1456,,"All of tissue taken, not just muscle"
2758,Xenostrobus pulex,7/24/2005,TaurangaHead,TRUE,FALSE,22.60,9.50,,0.752,,FALSE,,FALSE,,,,1455,,"All of tissue taken, not just muscle"
2757,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,21.40,13.00,,1.018,,FALSE,,FALSE,,,,1454,,"All of tissue taken, not just muscle"
990,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,9.90,7.50,,0.067,0.056,FALSE,,FALSE,,0.007,,1453,,"VERY dry whole weight, low shore type"
1036,Cellana ornata,8/2/2005,CapeFoulwind,FALSE,FALSE,18.60,13.00,,0.812,0.380,FALSE,,FALSE,,0.087,,1452,,
989,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,13.80,11.10,,0.205,0.174,FALSE,,FALSE,,0.018,,1451,,"VERY dry whole weight, low shore type"
976,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,13.10,9.70,,0.186,0.147,FALSE,,FALSE,,0.018,,1450,,"VERY dry whole weight, low shore type"
1006,Patelloida corticata,8/4/2005,CapeFoulwind,FALSE,FALSE,10.90,8.20,,0.155,0.101,FALSE,,FALSE,,0.017,,1449,,
2756,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,23.50,12.00,,1.425,,FALSE,,FALSE,,,,1448,,"All of tissue taken, not just muscle"
2755,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,22.20,12.80,,0.972,,FALSE,,FALSE,,,,1447,,"All of tissue taken, not just muscle"
992,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,9.40,6.50,,0.051,0.041,FALSE,,FALSE,,0.007,,1446,,"paper stuck to tissue, VERY dry whole weight, low shore type"
987,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,8.60,6.00,,0.054,0.047,FALSE,,FALSE,,0.005,,1445,,"VERY dry whole weight, low shore type"
1035,Cellana ornata,8/2/2005,CapeFoulwind,FALSE,FALSE,8.20,6.30,,0.044,0.033,FALSE,,FALSE,,0.007,,1444,,
986,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,7.30,5.10,,0.025,0.022,FALSE,,FALSE,,0.003,,1443,,"VERY dry whole weight, low shore type"
988,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,8.10,6.00,,0.044,0.037,FALSE,,FALSE,,0.005,,1442,,"VERY dry whole weight, low shore type"
2754,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,21.60,11.20,,0.885,,FALSE,,FALSE,,,,1441,,"All of tissue taken, not just muscle"
1001,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,10.80,8.20,,0.084,0.067,FALSE,,FALSE,,0.011,,1440,,"VERY dry whole weight, low shore type"
1005,Patelloida corticata,8/4/2005,CapeFoulwind,FALSE,FALSE,7.80,5.50,,0.054,0.039,FALSE,,FALSE,,0.008,,1439,,
2753,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,27.40,14.60,,2.049,,FALSE,,FALSE,,,,1438,,"All of tissue taken, not just muscle"
1032,Benhamina obliquata,8/4/2005,CapeFoulwind,FALSE,FALSE,14.50,10.90,,0.382,0.182,FALSE,,FALSE,,0.035,,1437,,
1034,Benhamina obliquata,8/4/2005,CapeFoulwind,FALSE,FALSE,11.70,8.60,,0.243,0.134,FALSE,,FALSE,,0.030,,1436,,
2752,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,21.10,12.60,,0.912,,FALSE,,FALSE,,,,1435,,"actually Perna??? But no green; All of tissue taken, not just muscle"
2751,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,24.60,13.90,,1.299,,FALSE,,FALSE,,,,1434,,"All of tissue taken, not just muscle"
1033,Benhamina obliquata,8/4/2005,CapeFoulwind,FALSE,FALSE,16.00,11.00,,0.437,0.219,FALSE,,FALSE,,0.055,,1433,,
1010,Patelloida corticata,8/4/2005,CapeFoulwind,FALSE,FALSE,11.20,7.80,,0.166,0.097,FALSE,,FALSE,,0.023,,1432,,
1004,Patelloida corticata,8/4/2005,CapeFoulwind,FALSE,FALSE,7.00,4.60,,0.034,0.022,FALSE,,FALSE,,0.005,,1431,,
2750,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,23.20,13.70,,1.325,,FALSE,,FALSE,,,,1430,,"All of tissue taken, not just muscle"
2749,Perna canaliculus,7/24/2005,TaurangaHead,TRUE,FALSE,25.70,13.50,,1.360,,FALSE,,FALSE,,,,1429,,"All of tissue taken, not just muscle"
978,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,7.10,5.00,,0.028,0.023,FALSE,,FALSE,,0.002,,1428,,"VERY dry whole weight, low shore type"
984,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,8.00,5.40,,0.031,0.028,FALSE,,FALSE,,0.003,,1427,,"VERY dry whole weight, low shore type"
1003,Patelloida corticata,8/4/2005,CapeFoulwind,FALSE,FALSE,12.50,9.30,,0.254,0.156,FALSE,,FALSE,,0.026,,1426,,
1009,Patelloida corticata,8/4/2005,CapeFoulwind,FALSE,FALSE,8.00,6.20,,0.102,0.077,FALSE,,FALSE,,0.011,,1425,,
1037,Cellana ornata,8/2/2005,CapeFoulwind,FALSE,FALSE,17.80,13.00,,0.527,0.222,FALSE,,FALSE,,0.058,,1424,,
998,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,5.00,4.00,,0.012,0.008,FALSE,,FALSE,,0.001,,1423,,"VERY dry whole weight, low shore type"
1038,Cellana ornata,8/2/2005,CapeFoulwind,FALSE,FALSE,21.60,16.50,,1.234,0.754,FALSE,,FALSE,,0.108,,1422,,
2748,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,21.50,12.70,,0.880,,FALSE,,FALSE,,,,1421,,"All of tissue taken, not just muscle"
2747,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,23.40,13.30,,0.945,,FALSE,,FALSE,,,,1420,,"All of tissue taken, not just muscle"
991,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,11.70,9.00,,0.077,0.068,FALSE,,FALSE,,0.006,,1419,,"VERY dry whole weight, low shore type"
981,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,10.30,7.10,,0.070,0.057,FALSE,,FALSE,,0.006,,1418,,"VERY dry whole weight, low shore type"
979,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,8.40,6.10,,0.053,0.045,FALSE,,FALSE,,0.002,,1417,,"VERY dry whole weight, low shore type"
1002,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,7.10,5.10,,0.021,0.020,FALSE,,FALSE,,0.004,,1416,,"VERY dry whole weight, low shore type"
980,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,9.10,7.10,,0.055,0.044,FALSE,,FALSE,,0.007,,1415,,"VERY dry whole weight, low shore type"
985,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,7.00,5.20,,0.023,0.019,FALSE,,FALSE,,0.002,,1414,,"VERY dry whole weight, low shore type"
982,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,11.50,10.10,,0.156,0.129,FALSE,,FALSE,,0.009,,1413,,"VERY dry whole weight, low shore type"
2746,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,19.20,11.30,,0.570,,FALSE,,FALSE,,,,1412,,"All of tissue taken, not just muscle"
2745,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,23.40,13.90,,1.087,,FALSE,,FALSE,,,,1411,,"All of tissue taken, not just muscle"
2744,Mytilus galloprovincialis,7/24/2005,TaurangaHead,TRUE,FALSE,27.70,13.90,,1.592,,FALSE,,FALSE,,,,1410,,"All of tissue taken, not just muscle"
996,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,6.90,5.50,,0.026,0.021,FALSE,,FALSE,,0.004,,1409,,"paper stuck to tissue, VERY dry whole weight, low shore type"
1000,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,10.40,7.80,,0.082,0.070,FALSE,,FALSE,,0.007,,1408,,"VERY dry whole weight, low shore type"
995,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,5.70,4.20,,0.012,0.010,FALSE,,FALSE,,0.000,,1407,,"dry tissue weight didn't register (entered as .0004). VERY dry whole weight, low shore type"
997,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,6.20,4.80,,0.017,0.014,FALSE,,FALSE,,0.002,,1406,,"paper stuck to tissue, VERY dry whole weight, low shore type"
983,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,9.40,7.00,,0.062,0.053,FALSE,,FALSE,,0.004,,1405,,"VERY dry whole weight, low shore type"
977,Patelloida corticata,8/2/2005,LighthouseReef,FALSE,FALSE,15.50,13.90,,0.399,0.302,FALSE,,FALSE,,0.034,,1404,,"VERY dry whole weight, low shore type"
