10%_constrained,20%_constrained,30%_constrained,50%_constrained,10%_or_+/-_2hr24min,20%_or_+/-_2hr24min,30%_or_+/-_2hr24min,50%_or_+/-_2hr24min,Year,Expt/Location,Aerated/Flowthrough/Neither,Temp,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Min_(hours),Max_(hours),Midpoint_(hours),Contraint_Percentage_([max-min]/mid,Start_+_End_Windows,Window,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
0,1,1,1,0,1,1,1,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c27-2,Haustrum haustorium,Check datasheets,29.9,Turbo smaragdus,EPFS Lab Rocks,10.2,,yes,0.420,YES,0.044,100,0.000,,7/16/2005 22:07,7/16/2005 23:07,,7/18/2005 23:15,7/19/2005 7:02,,2.01,2.37,2.19,48.13,56.92,52.53,0.17,8:47:00,0.37,2.66,0
0,0,0,1,0,0,0,1,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c11-2,Haustrum haustorium,Check datasheets,29.0,Cellana denticulata,EPFS Lab Rocks,20.5,,no,0.447,YES,,90,0.020,mantle (edge of foot?),7/18/2005 8:30,7/18/2005 9:37,,7/18/2005 23:15,7/19/2005 7:02,,0.57,0.94,0.75,13.63,22.53,18.08,0.49,8:54:00,0.37,2.63,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c6-2,Haustrum haustorium,Check datasheets,33.2,Diloma aethiops,EPFS Lab Rocks,10.8,,no,0.600,NO,,100,0.000,,7/18/2005 18:08,7/18/2005 20:01,,7/18/2005 23:15,7/19/2005 7:02,,0.13,0.54,0.34,3.23,12.90,8.07,1.20,9:40:00,0.40,2.42,0
0,0,1,1,0,0,1,1,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c15-2,Haustrum haustorium,Check datasheets,29.9,Cellana denticulata,EPFS Lab Rocks,17.0,,no,0.270,YES,,80,0.013,,7/18/2005 14:45,7/18/2005 16:33,,7/19/2005 7:40,7/19/2005 10:06,,0.63,0.81,0.72,15.12,19.35,17.23,0.25,4:14:00,0.18,5.37,0
0,0,1,1,0,0,1,1,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c11-3,Haustrum haustorium,Check datasheets,48.1,Diloma aethiops,EPFS Lab Rocks,9.9,,no,0.410,YES,,99,0.000,some connective tissue,7/18/2005 23:18,7/19/2005 7:07,,7/19/2005 7:44,7/19/2005 10:11,,0.35,0.45,0.40,8.43,10.88,9.66,0.25,10:16:00,0.43,2.28,0
0,0,1,1,0,0,1,1,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c23-2,Haustrum haustorium,Check datasheets,33.4,Diloma aethiops,EPFS Lab Rocks,11.7,,no,0.726,NO,,95,,some digest left,7/17/2005 23:35,7/18/2005 7:46,,7/19/2005 10:06,7/19/2005 11:06,,1.10,1.48,1.29,26.33,35.52,30.92,0.30,9:11:00,0.38,2.55,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c16-2,Haustrum haustorium,Check datasheets,47.2,Diloma aethiops,EPFS Lab Rocks,10.5,,no,0.444,YES,,100,0.000,,7/18/2005 23:18,7/19/2005 7:07,,7/19/2005 10:11,7/19/2005 11:11,,0.13,0.50,0.31,3.07,11.88,7.48,1.18,8:49:00,0.37,2.65,0
1,1,1,1,1,1,1,1,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c25-2,Haustrum haustorium,Check datasheets,23.1,Cellana denticulata,EPFS Lab Rocks,12.8,,no,0.073,YES,,95,0.072,,7/17/2005 12:12,7/17/2005 13:14,,7/19/2005 11:08,7/19/2005 12:09,,1.91,2.00,1.96,45.90,47.95,46.92,0.04,2:03:00,0.09,10.48,1
0,0,1,1,0,0,1,1,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c12-3,Haustrum haustorium,Check datasheets,30.8,Cellana denticulata,EPFS Lab Rocks,13.5,,no,0.096,YES,,100,0.000,,7/19/2005 7:44,7/19/2005 10:11,,7/19/2005 11:11,7/19/2005 12:12,,0.14,0.19,0.16,3.45,4.47,3.96,0.26,3:28:00,0.14,6.47,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c18-4,Haustrum haustorium,Check datasheets,44.4,Diloma aethiops,EPFS Lab Rocks,8.5,,no,0.263,YES,,100,0.000,,7/19/2005 7:42,7/19/2005 10:09,,7/19/2005 12:09,7/19/2005 13:10,,0.08,0.23,0.16,2.00,5.47,3.73,0.93,3:28:00,0.14,6.47,0
1,1,1,1,1,1,1,1,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c8-3,Haustrum haustorium,Check datasheets,25.9,Turbo smaragdus,EPFS Lab Rocks,6.5,,yes,0.154,YES,0.012,100,0.000,,7/17/2005 17:24,7/17/2005 18:13,,7/19/2005 13:12,7/19/2005 14:16,,1.79,1.87,1.83,42.98,44.87,43.93,0.04,1:53:00,0.08,11.30,1
0,0,0,1,1,1,1,1,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c4-2,Haustrum haustorium,Check datasheets,25.4,Diloma aethiops,EPFS Lab Rocks,5.3,,no,0.084,YES,,100,0.000,,7/19/2005 10:09,7/19/2005 11:08,,7/19/2005 14:14,7/19/2005 15:13,,0.13,0.21,0.17,3.10,5.07,4.08,0.48,1:58:00,0.08,10.88,1
0,1,1,1,0,1,1,1,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c23-3,Haustrum haustorium,Check datasheets,29.7,Diloma aethiops,EPFS Lab Rocks,8.3,,no,0.246,YES,,100,0.000,,7/19/2005 7:44,7/19/2005 10:11,,7/19/2005 15:15,7/19/2005 16:11,,0.31,0.35,0.33,7.52,8.45,7.98,0.12,3:23:00,0.14,6.62,0
0,0,0,1,1,1,1,1,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c18-4,Haustrum haustorium,Check datasheets,44.4,Diloma aethiops,EPFS Lab Rocks,9.0,,no,0.326,YES,,100,0.000,,7/19/2005 12:09,7/19/2005 13:10,,7/19/2005 16:05,7/19/2005 16:57,,0.12,0.20,0.16,2.92,4.80,3.86,0.49,1:53:00,0.08,11.30,1
0,0,1,1,1,1,1,1,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c7-3,Haustrum haustorium,Check datasheets,23.9,Siphonaria australis,EPFS & ?Lighthouse Reef,7.4,,no,0.018,NO,,100,0.000,,7/19/2005 11:06,7/19/2005 12:05,,7/19/2005 20:47,7/19/2005 22:12,,0.36,0.46,0.41,8.70,11.10,9.90,0.24,2:24:00,0.10,9.09,1
0,0,1,1,0,0,1,1,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c23-2,Haustrum haustorium,Check datasheets,26.1,Cellana denticulata,EPFS Lab Rocks,17.4,,no,0.196,YES,,100,0.000,,7/19/2005 12:09,7/19/2005 13:10,,7/19/2005 20:49,7/19/2005 22:15,,0.32,0.42,0.37,7.65,10.10,8.88,0.28,2:27:00,0.10,8.92,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c8-2,Haustrum haustorium,Check datasheets,25.6,Diloma aethiops,EPFS Lab Rocks,6.7,,no,0.129,YES,,100,0.000,,7/19/2005 13:10,7/19/2005 14:14,,7/19/2005 22:15,7/20/2005 8:12,,0.33,0.79,0.56,8.02,19.03,13.53,0.81,11:01:00,0.46,2.13,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c3-2,Haustrum haustorium,Check datasheets,36.3,Cellana denticulata,EPFS Lab Rocks,17.2,,no,0.224,NO,,100,0.000,,7/19/2005 22:17,7/20/2005 8:16,,7/19/2005 22:17,7/20/2005 8:16,,0.00,0.42,0.21,0.00,9.98,4.99,2.00,19:58:00,0.83,1.19,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c7-3,Haustrum haustorium,Check datasheets,23.9,Siphonaria australis,EPFS & ?Lighthouse Reef,7.3,,no,0.019,NO,,100,0.000,,7/19/2005 22:12,7/20/2005 8:10,,7/20/2005 8:10,7/20/2005 9:22,,0.00,0.47,0.23,0.00,11.17,5.58,2.00,11:10:00,0.47,2.10,0
0,1,1,1,0,1,1,1,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c11-3,Haustrum haustorium,Check datasheets,48.1,Diloma aethiops,EPFS Lab Rocks,10.1,,no,0.399,YES,,80,0.008,some foot left,7/19/2005 22:17,7/20/2005 8:16,,7/20/2005 8:16,7/20/2005 9:25,,0.42,0.46,0.44,9.98,11.13,10.56,0.11,11:08:00,0.46,2.11,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c24-2,Haustrum haustorium,Check datasheets,25.2,Turbo smaragdus,EPFS Lab Rocks,8.3,,yes,0.252,YES,0.024,100,0.000,,7/18/2005 11:32,7/18/2005 12:37,,7/20/2005 9:22,7/28/2005 19:00,,1.86,10.31,6.09,44.75,247.47,146.11,1.39,202:43:00,8.45,0.12,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c6-3,Haustrum haustorium,Check datasheets,24.0,Turbo smaragdus,EPFS Lab Rocks,8.4,,yes,0.259,YES,0.030,100,0.000,,7/18/2005 13:48,7/18/2005 14:49,,7/20/2005 9:22,7/28/2005 19:00,,1.77,10.22,5.99,42.55,245.20,143.88,1.41,202:39:00,8.44,0.12,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c9-2,Haustrum haustorium,Check datasheets,29.7,Turbo smaragdus,EPFS Lab Rocks,5.6,,yes,0.082,YES,0.008,100,0.000,,7/18/2005 23:15,7/19/2005 7:02,,7/20/2005 9:22,7/28/2005 19:00,,1.10,9.82,5.46,26.33,235.75,131.04,1.60,209:25:00,8.73,0.11,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c15-2,Haustrum haustorium,Check datasheets,34.3,Turbo smaragdus,EPFS Lab Rocks,10.7,,yes,0.511,YES,0.064,100,0.000,,7/19/2005 7:42,7/19/2005 10:09,,7/20/2005 9:22,7/28/2005 19:00,,0.97,9.47,5.22,23.22,227.30,125.26,1.63,204:05:00,8.50,0.12,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c4-2,Haustrum haustorium,Check datasheets,21.8,Diloma aethiops,EPFS Lab Rocks,9.5,,no,0.423,YES,,100,0.000,,7/19/2005 15:15,7/19/2005 16:11,,7/20/2005 9:22,7/28/2005 19:00,,0.75,9.16,4.96,18.12,219.75,118.93,1.70,202:34:00,8.44,0.12,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c5-3,Haustrum haustorium,Check datasheets,45.0,Cellana denticulata,EPFS Lab Rocks,14.2,,no,0.119,NO,,100,0.000,,7/19/2005 22:17,7/20/2005 8:16,,7/20/2005 9:22,7/28/2005 19:00,,0.46,8.86,4.66,11.08,212.72,111.90,1.80,211:37:00,8.82,0.11,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c9-2,Haustrum haustorium,Check datasheets,27.5,Cellana denticulata,EPFS Lab Rocks,14.9,,no,0.140,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c11-2,Haustrum haustorium,Check datasheets,29.0,Cellana denticulata,EPFS Lab Rocks,20.7,,no,0.435,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c3-2,Haustrum haustorium,Check datasheets,47.2,Cellana denticulata,EPFS Lab Rocks,17.4,,no,0.246,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c3-2,Haustrum haustorium,Check datasheets,47.2,Cellana denticulata,EPFS Lab Rocks,19.1,,no,0.370,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c3-2,Haustrum haustorium,Check datasheets,47.2,Cellana denticulata,EPFS Lab Rocks,18.1,,no,0.228,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c3-2,Haustrum haustorium,Check datasheets,28.4,Diloma aethiops,EPFS Lab Rocks,10.4,,no,0.532,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c5-2,Haustrum haustorium,Check datasheets,23.7,Diloma aethiops,EPFS Lab Rocks,9.2,,no,0.319,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c13-2,Haustrum haustorium,Check datasheets,29.2,Diloma aethiops,EPFS Lab Rocks,9.5,,no,0.402,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c1-2,Haustrum haustorium,Check datasheets,22.4,Diloma aethiops,EPFS Lab Rocks,7.1,,no,0.152,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c1-2,Haustrum haustorium,Check datasheets,22.4,Diloma aethiops,EPFS Lab Rocks,6.3,,no,0.103,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c7-3,Haustrum haustorium,Check datasheets,41.1,Diloma aethiops,EPFS Lab Rocks,15.0,,no,1.162,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c7-3,Haustrum haustorium,Check datasheets,41.1,Diloma aethiops,EPFS Lab Rocks,14.9,,no,1.079,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c8-2,Haustrum haustorium,Check datasheets,25.6,Diloma aethiops,EPFS Lab Rocks,6.8,,no,0.136,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c1-3,Haustrum haustorium,Check datasheets,45.1,Diloma aethiops,EPFS Lab Rocks,11.0,,no,0.704,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c1-3,Haustrum haustorium,Check datasheets,45.1,Diloma aethiops,EPFS Lab Rocks,11.8,,no,0.656,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c1-3,Haustrum haustorium,Check datasheets,45.1,Diloma aethiops,EPFS Lab Rocks,10.4,,no,0.518,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c1-3,Haustrum haustorium,Check datasheets,45.1,Diloma aethiops,EPFS Lab Rocks,11.1,,no,0.493,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c1-3,Haustrum haustorium,Check datasheets,45.1,Diloma aethiops,EPFS Lab Rocks,10.5,,no,0.401,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c2-3,Haustrum haustorium,Check datasheets,28.3,Diloma aethiops,EPFS Lab Rocks,6.2,,no,0.101,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c10-3,Haustrum haustorium,Check datasheets,44.0,Diloma aethiops,EPFS Lab Rocks,13.2,,no,0.995,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c10-3,Haustrum haustorium,Check datasheets,44.0,Diloma aethiops,EPFS Lab Rocks,10.5,,no,0.503,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c10-3,Haustrum haustorium,Check datasheets,44.0,Diloma aethiops,EPFS Lab Rocks,10.8,,no,0.530,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c10-3,Haustrum haustorium,Check datasheets,44.0,Diloma aethiops,EPFS Lab Rocks,10.4,,no,0.609,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c22-2,Haustrum haustorium,Check datasheets,23.0,Diloma aethiops,EPFS Lab Rocks,10.5,,no,0.428,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c14-3,Haustrum haustorium,Check datasheets,28.5,Diloma aethiops,EPFS Lab Rocks,8.3,,no,0.224,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c14-3,Haustrum haustorium,Check datasheets,28.5,Diloma aethiops,EPFS Lab Rocks,8.3,,no,0.218,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c14-3,Haustrum haustorium,Check datasheets,28.5,Diloma aethiops,EPFS Lab Rocks,9.5,,no,0.409,YES,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c2-3,Haustrum haustorium,Check datasheets,28.3,Diloma aethiops,EPFS Lab Rocks,5.7,,no,0.082,NO,,100,0.000,,7/20/2005 9:22,7/29/2005 8:47,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,417:03:00,17.38,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c18-4,Haustrum haustorium,Check datasheets,43.2,Siphonaria australis,EPFS & ?Lighthouse Reef,11.8,,no,0.056,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c7-3,Haustrum haustorium,Check datasheets,23.9,Siphonaria australis,EPFS & ?Lighthouse Reef,7.1,,no,0.019,NO,,100,0.000,,7/20/2005 9:22,7/29/2005 8:34,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,416:50:00,17.37,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c7-3,Haustrum haustorium,Check datasheets,23.9,Siphonaria australis,EPFS & ?Lighthouse Reef,8.1,,no,0.029,NO,,100,0.000,,7/20/2005 9:22,7/29/2005 8:34,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,416:50:00,17.37,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-LowTemp,Aerated,10.5,c7-3,Haustrum haustorium,Check datasheets,23.9,Siphonaria australis,EPFS & ?Lighthouse Reef,7.8,,no,0.029,NO,,100,0.000,,7/20/2005 9:22,7/29/2005 8:34,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,416:50:00,17.37,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,Check datasheets,27.9,Siphonaria australis,EPFS & ?Lighthouse Reef,12.0,,no,0.100,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,Check datasheets,27.9,Siphonaria australis,EPFS & ?Lighthouse Reef,11.3,,no,0.054,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,Check datasheets,27.9,Siphonaria australis,EPFS & ?Lighthouse Reef,12.5,,no,0.106,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c20-3,Haustrum haustorium,Check datasheets,48.6,Siphonaria australis,EPFS & ?Lighthouse Reef,10.9,,no,0.075,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c20-3,Haustrum haustorium,Check datasheets,48.6,Siphonaria australis,EPFS & ?Lighthouse Reef,12.7,,no,0.093,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-HighTemp,Aerated,18.3,c20-3,Haustrum haustorium,Check datasheets,48.6,Siphonaria australis,EPFS & ?Lighthouse Reef,12.6,,no,0.083,NO,,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c2-2,Haustrum haustorium,Check datasheets,36.4,Turbo smaragdus,EPFS Lab Rocks,11.8,,yes,0.646,YES,0.074,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
0,0,0,0,0,0,0,0,2005,H-Times-TopLab-MidTemp,Aerated,14.3,c2-2,Haustrum haustorium,Check datasheets,36.4,Turbo smaragdus,EPFS Lab Rocks,11.9,,yes,0.709,YES,0.074,100,0.000,,7/20/2005 9:22,7/28/2005 19:00,,7/20/2005 9:22,7/28/2005 19:00,,0.00,8.40,4.20,0.00,201.63,100.82,2.00,403:16:00,16.80,0.06,0
