Site,RecountNum,ElapsedDays,Block,Plot,Trtmt,SpeciesName,PercentCoverSpecies,ExtrapolatedCount
TaurangaHead,1,0,A,2,Bare Ctrl,Plaxiphora obtecta,FALSE,1
TaurangaHead,1,0,A,2,Bare Ctrl,Risellopsis varia,FALSE,13
TaurangaHead,1,0,A,2,Bare Ctrl,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,0,A,2,Bare Ctrl,UNID Algae Red,TRUE,5
TaurangaHead,1,0,A,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,725
TaurangaHead,1,0,A,2,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,5
TaurangaHead,1,0,A,3,Ctrl,Austrolittorina antipodum,FALSE,16
TaurangaHead,1,0,A,3,Ctrl,Austrolittorina cincta,FALSE,149
TaurangaHead,1,0,A,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,73
TaurangaHead,1,0,A,3,Ctrl,Coralline Encrusting Paint,TRUE,0.5
TaurangaHead,1,0,A,3,Ctrl,Epopella plicata COUNT,FALSE,7
TaurangaHead,1,0,A,3,Ctrl,Haustrum scobina,FALSE,2
TaurangaHead,1,0,A,3,Ctrl,Notoacmea Black,FALSE,7
TaurangaHead,1,0,A,3,Ctrl,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,0,A,3,Ctrl,Risellopsis varia,FALSE,6
TaurangaHead,1,0,A,3,Ctrl,Sypharochiton pelliserpentis,FALSE,2
TaurangaHead,1,0,A,3,Ctrl,UNID Algae Red,TRUE,5
TaurangaHead,1,0,A,3,Ctrl,UNID Tar,TRUE,0.5
TaurangaHead,1,0,A,3,Ctrl,Xenostrobus pulex COUNT,FALSE,579
TaurangaHead,1,0,A,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,4
TaurangaHead,1,0,B,3,- Pred,Austrolittorina antipodum,FALSE,7
TaurangaHead,1,0,B,3,- Pred,Austrolittorina cincta,FALSE,290
TaurangaHead,1,0,B,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,267
TaurangaHead,1,0,B,3,- Pred,Epopella plicata COUNT,FALSE,74
TaurangaHead,1,0,B,3,- Pred,Epopella plicata DEADCOUNT,FALSE,3
TaurangaHead,1,0,B,3,- Pred,Margarella spp,FALSE,1
TaurangaHead,1,0,B,3,- Pred,Notoacmea 2spokes,FALSE,4
TaurangaHead,1,0,B,3,- Pred,Notoacmea Black,FALSE,13
TaurangaHead,1,0,B,3,- Pred,Notoacmea Radialspokes,FALSE,20
TaurangaHead,1,0,B,3,- Pred,Patelloida corticata,FALSE,1
TaurangaHead,1,0,B,3,- Pred,Risellopsis varia,FALSE,10
TaurangaHead,1,0,B,3,- Pred,Siphonaria australis,FALSE,4
TaurangaHead,1,0,B,3,- Pred,Xenostrobus pulex COUNT,FALSE,820
TaurangaHead,2,0,B,3,- Pred,Xenostrobus pulex COUNT,FALSE,815
TaurangaHead,1,0,B,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,1
TaurangaHead,1,0,B,4,+ Pred,Austrolittorina antipodum,FALSE,5
TaurangaHead,1,0,B,4,+ Pred,Austrolittorina cincta,FALSE,315
TaurangaHead,1,0,B,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,418
TaurangaHead,1,0,B,4,+ Pred,Epopella plicata COUNT,FALSE,22
TaurangaHead,1,0,B,4,+ Pred,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,0,B,4,+ Pred,Nereididae spp,FALSE,1
TaurangaHead,1,0,B,4,+ Pred,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,0,B,4,+ Pred,Notoacmea Black,FALSE,8
TaurangaHead,1,0,B,4,+ Pred,Notoacmea Radialspokes,FALSE,3
TaurangaHead,1,0,B,4,+ Pred,Risellopsis varia,FALSE,19
TaurangaHead,1,0,B,4,+ Pred,Siphonaria australis,FALSE,2
TaurangaHead,1,0,B,4,+ Pred,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,0,B,4,+ Pred,Xenostrobus pulex COUNT,FALSE,612
TaurangaHead,1,0,B,4,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,4
TaurangaHead,1,0,B,1,Bare Ctrl,Austrolittorina antipodum,FALSE,3
TaurangaHead,1,0,B,1,Bare Ctrl,Austrolittorina cincta,FALSE,59
TaurangaHead,1,0,B,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,76
TaurangaHead,1,0,B,1,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,B,1,Bare Ctrl,Epopella plicata COUNT,FALSE,36
TaurangaHead,1,0,B,1,Bare Ctrl,Epopella plicata DEADCOUNT,FALSE,3
TaurangaHead,1,0,B,1,Bare Ctrl,Haustrum scobina,FALSE,5
TaurangaHead,1,0,B,1,Bare Ctrl,Margarella spp,FALSE,1
TaurangaHead,1,0,B,1,Bare Ctrl,Nereididae spp,FALSE,1
TaurangaHead,1,0,B,1,Bare Ctrl,Notoacmea Black,FALSE,7
TaurangaHead,1,0,B,1,Bare Ctrl,Notoacmea Net,FALSE,4
TaurangaHead,1,0,B,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,18
TaurangaHead,1,0,B,1,Bare Ctrl,Patelloida corticata,FALSE,1
TaurangaHead,1,0,B,1,Bare Ctrl,Plaxiphora caelata,FALSE,1
TaurangaHead,1,0,B,1,Bare Ctrl,Risellopsis varia,FALSE,39
TaurangaHead,1,0,B,1,Bare Ctrl,Siphonaria australis,FALSE,4
TaurangaHead,1,0,B,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,358
TaurangaHead,1,0,B,1,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,7
TaurangaHead,1,0,B,2,Ctrl,Austrolittorina antipodum,FALSE,20
TaurangaHead,1,0,B,2,Ctrl,Austrolittorina cincta,FALSE,208
TaurangaHead,1,0,B,2,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,150
TaurangaHead,1,0,B,2,Ctrl,Epopella plicata COUNT,FALSE,28
TaurangaHead,1,0,B,2,Ctrl,Haustrum scobina,FALSE,4
TaurangaHead,1,0,B,2,Ctrl,Notoacmea Black,FALSE,7
TaurangaHead,1,0,B,2,Ctrl,Notoacmea Radialspokes,FALSE,11
TaurangaHead,1,0,B,2,Ctrl,Patelloida corticata,FALSE,1
TaurangaHead,1,0,B,2,Ctrl,Porphyra COUNT,FALSE,1
TaurangaHead,1,0,B,2,Ctrl,Risellopsis varia,FALSE,4
TaurangaHead,1,0,B,2,Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,0,B,2,Ctrl,Xenostrobus pulex COUNT,FALSE,586
TaurangaHead,1,0,B,2,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,1
TaurangaHead,1,0,C,4,- Pred,Austrolittorina antipodum,FALSE,32
TaurangaHead,1,0,C,4,- Pred,Austrolittorina cincta,FALSE,304
TaurangaHead,1,0,C,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,146
TaurangaHead,1,0,C,4,- Pred,Epopella plicata COUNT,FALSE,7
TaurangaHead,1,0,C,4,- Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,0,C,4,- Pred,Nereididae spp,FALSE,1
TaurangaHead,1,0,C,4,- Pred,Notoacmea 2spokes,FALSE,5
TaurangaHead,1,0,C,4,- Pred,Notoacmea Black,FALSE,21
TaurangaHead,1,0,C,4,- Pred,Notoacmea Radialspokes,FALSE,4
TaurangaHead,1,0,C,4,- Pred,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,0,C,4,- Pred,Risellopsis varia,FALSE,1
TaurangaHead,1,0,C,4,- Pred,UNID Algae Green,TRUE,0.5
TaurangaHead,1,0,C,4,- Pred,UNID Algae Red,TRUE,10
TaurangaHead,1,0,C,4,- Pred,Xenostrobus pulex COUNT,FALSE,656
TaurangaHead,1,0,C,4,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,4
TaurangaHead,1,0,C,2,+ Pred,Austrolittorina antipodum,FALSE,28
TaurangaHead,1,0,C,2,+ Pred,Austrolittorina cincta,FALSE,336
TaurangaHead,1,0,C,2,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,77
TaurangaHead,1,0,C,2,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,C,2,+ Pred,Epopella plicata COUNT,FALSE,20
TaurangaHead,1,0,C,2,+ Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,0,C,2,+ Pred,Margarella spp,FALSE,1
TaurangaHead,1,0,C,2,+ Pred,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,0,C,2,+ Pred,Notoacmea Black,FALSE,14
TaurangaHead,1,0,C,2,+ Pred,Notoacmea Radialspokes,FALSE,4
TaurangaHead,1,0,C,2,+ Pred,Porphyra COUNT,FALSE,1
TaurangaHead,1,0,C,2,+ Pred,Risellopsis varia,FALSE,2
TaurangaHead,1,0,C,2,+ Pred,UNID Algae Green,TRUE,0.1
TaurangaHead,1,0,C,2,+ Pred,UNID Algae Red,TRUE,8
TaurangaHead,1,0,C,2,+ Pred,Xenostrobus pulex COUNT,FALSE,512
TaurangaHead,2,0,C,2,+ Pred,Xenostrobus pulex COUNT,FALSE,509
TaurangaHead,1,0,C,2,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,9
TaurangaHead,1,0,C,1,Bare Ctrl,Austrolittorina antipodum,FALSE,16
TaurangaHead,1,0,C,1,Bare Ctrl,Austrolittorina cincta,FALSE,192
TaurangaHead,1,0,C,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,81
TaurangaHead,1,0,C,1,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,C,1,Bare Ctrl,Epopella plicata COUNT,FALSE,30
TaurangaHead,1,0,C,1,Bare Ctrl,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,0,C,1,Bare Ctrl,Haustrum scobina,FALSE,7
TaurangaHead,1,0,C,1,Bare Ctrl,Notoacmea Black,FALSE,6
TaurangaHead,1,0,C,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,5
TaurangaHead,1,0,C,1,Bare Ctrl,Plaxiphora caelata,FALSE,1
TaurangaHead,1,0,C,1,Bare Ctrl,Risellopsis varia,FALSE,10
TaurangaHead,1,0,C,1,Bare Ctrl,UNID Algae Red,TRUE,5
TaurangaHead,1,0,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,599
TaurangaHead,1,0,C,1,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,22
TaurangaHead,1,0,C,3,Ctrl,Austrolittorina antipodum,FALSE,28
TaurangaHead,1,0,C,3,Ctrl,Austrolittorina cincta,FALSE,301
TaurangaHead,1,0,C,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,249
TaurangaHead,1,0,C,3,Ctrl,Epopella plicata COUNT,FALSE,4
TaurangaHead,1,0,C,3,Ctrl,Haustrum scobina,FALSE,9
TaurangaHead,1,0,C,3,Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,0,C,3,Ctrl,Notoacmea Black,FALSE,14
TaurangaHead,1,0,C,3,Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,0,C,3,Ctrl,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,0,C,3,Ctrl,Plaxiphora caelata,FALSE,2
TaurangaHead,1,0,C,3,Ctrl,Porphyra COUNT,FALSE,1
TaurangaHead,1,0,C,3,Ctrl,Risellopsis varia,FALSE,4
TaurangaHead,1,0,C,3,Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,0,C,3,Ctrl,UNID Algae Green,TRUE,0.1
TaurangaHead,1,0,C,3,Ctrl,UNID Algae Red,TRUE,12
TaurangaHead,1,0,C,3,Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,0,C,3,Ctrl,Xenostrobus pulex COUNT,FALSE,649
TaurangaHead,1,0,C,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,16
TaurangaHead,1,0,D,3,- Pred,Austrolittorina antipodum,FALSE,61
TaurangaHead,1,0,D,3,- Pred,Austrolittorina cincta,FALSE,255
TaurangaHead,1,0,D,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,187
TaurangaHead,1,0,D,3,- Pred,Epopella plicata COUNT,FALSE,9
TaurangaHead,1,0,D,3,- Pred,Notoacmea Black,FALSE,5
TaurangaHead,1,0,D,3,- Pred,Notoacmea Net,FALSE,3
TaurangaHead,1,0,D,3,- Pred,Notoacmea Radialspokes,FALSE,23
TaurangaHead,1,0,D,3,- Pred,Risellopsis varia,FALSE,1
TaurangaHead,1,0,D,3,- Pred,Xenostrobus pulex COUNT,FALSE,126
TaurangaHead,1,0,D,2,+ Pred,Austrolittorina antipodum,FALSE,5
TaurangaHead,1,0,D,2,+ Pred,Austrolittorina cincta,FALSE,69
TaurangaHead,1,0,D,2,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,175
TaurangaHead,1,0,D,2,+ Pred,Epopella plicata COUNT,FALSE,11
TaurangaHead,1,0,D,2,+ Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,0,D,2,+ Pred,Haustrum scobina,FALSE,1
TaurangaHead,1,0,D,2,+ Pred,Margarella spp,FALSE,1
TaurangaHead,1,0,D,2,+ Pred,Nereididae spp,FALSE,1
TaurangaHead,1,0,D,2,+ Pred,Notoacmea 2spokes,FALSE,3
TaurangaHead,1,0,D,2,+ Pred,Notoacmea Black,FALSE,5
TaurangaHead,1,0,D,2,+ Pred,Notoacmea Net,FALSE,5
TaurangaHead,1,0,D,2,+ Pred,Notoacmea Radialspokes,FALSE,19
TaurangaHead,1,0,D,2,+ Pred,Risellopsis varia,FALSE,16
TaurangaHead,1,0,D,2,+ Pred,Xenostrobus pulex COUNT,FALSE,396
TaurangaHead,2,0,D,2,+ Pred,Xenostrobus pulex COUNT,FALSE,410
TaurangaHead,1,0,D,2,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,10
TaurangaHead,1,0,D,1,Bare Ctrl,Austrolittorina antipodum,FALSE,13
TaurangaHead,1,0,D,1,Bare Ctrl,Austrolittorina cincta,FALSE,242
TaurangaHead,1,0,D,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,251
TaurangaHead,1,0,D,1,Bare Ctrl,Epopella plicata COUNT,FALSE,20
TaurangaHead,1,0,D,1,Bare Ctrl,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,0,D,1,Bare Ctrl,Haustrum scobina,FALSE,3
TaurangaHead,1,0,D,1,Bare Ctrl,Notoacmea Black,FALSE,6
TaurangaHead,1,0,D,1,Bare Ctrl,Notoacmea Net,FALSE,5
TaurangaHead,1,0,D,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,16
TaurangaHead,1,0,D,1,Bare Ctrl,Patelloida corticata,FALSE,2
TaurangaHead,1,0,D,1,Bare Ctrl,Risellopsis varia,FALSE,7
TaurangaHead,1,0,D,1,Bare Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,0,D,1,Bare Ctrl,Sypharochiton pelliserpentis,FALSE,2
TaurangaHead,1,0,D,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,100
TaurangaHead,1,0,D,1,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,2
TaurangaHead,1,0,D,4,Ctrl,Austrolittorina antipodum,FALSE,5
TaurangaHead,1,0,D,4,Ctrl,Austrolittorina cincta,FALSE,109
TaurangaHead,1,0,D,4,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,210
TaurangaHead,1,0,D,4,Ctrl,Epopella plicata COUNT,FALSE,26
TaurangaHead,1,0,D,4,Ctrl,Notoacmea Black,FALSE,1
TaurangaHead,1,0,D,4,Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,0,D,4,Ctrl,Notoacmea Radialspokes,FALSE,26
TaurangaHead,1,0,D,4,Ctrl,Patelloida corticata,FALSE,2
TaurangaHead,1,0,D,4,Ctrl,Risellopsis varia,FALSE,61
TaurangaHead,1,0,D,4,Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,0,D,4,Ctrl,Sypharochiton pelliserpentis,FALSE,2
TaurangaHead,1,0,D,4,Ctrl,Xenostrobus pulex COUNT,FALSE,247
TaurangaHead,1,0,D,4,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,2
TaurangaHead,1,0,E,4,- Pred,Austrolittorina antipodum,FALSE,33
TaurangaHead,1,0,E,4,- Pred,Austrolittorina cincta,FALSE,105
TaurangaHead,1,0,E,4,- Pred,Benhamina obliquata,FALSE,1
TaurangaHead,1,0,E,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,54
TaurangaHead,1,0,E,4,- Pred,Elminius modestus COUNT,FALSE,1
TaurangaHead,1,0,E,4,- Pred,Epopella plicata COUNT,FALSE,139
TaurangaHead,1,0,E,4,- Pred,Epopella plicata DEADCOUNT,FALSE,8
TaurangaHead,1,0,E,4,- Pred,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,0,E,4,- Pred,Notoacmea Black,FALSE,1
TaurangaHead,1,0,E,4,- Pred,Notoacmea Radialspokes,FALSE,4
TaurangaHead,1,0,E,4,- Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,0,E,4,- Pred,Risellopsis varia,FALSE,6
TaurangaHead,1,0,E,4,- Pred,Xenostrobus pulex COUNT,FALSE,730
TaurangaHead,1,0,E,4,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,45
TaurangaHead,1,0,E,1,+ Pred,Austrolittorina antipodum,FALSE,26
TaurangaHead,1,0,E,1,+ Pred,Austrolittorina cincta,FALSE,233
TaurangaHead,1,0,E,1,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,62
TaurangaHead,1,0,E,1,+ Pred,Elminius modestus COUNT,FALSE,2
TaurangaHead,1,0,E,1,+ Pred,Epopella plicata COUNT,FALSE,173
TaurangaHead,1,0,E,1,+ Pred,Epopella plicata DEADCOUNT,FALSE,5
TaurangaHead,1,0,E,1,+ Pred,Nereididae spp,FALSE,2
TaurangaHead,1,0,E,1,+ Pred,Notoacmea Black,FALSE,2
TaurangaHead,1,0,E,1,+ Pred,Notoacmea Radialspokes,FALSE,2
TaurangaHead,1,0,E,1,+ Pred,Porphyra COUNT,FALSE,1
TaurangaHead,1,0,E,1,+ Pred,Risellopsis varia,FALSE,2
TaurangaHead,1,0,E,1,+ Pred,Siphonaria australis,FALSE,3
TaurangaHead,1,0,E,1,+ Pred,UNID Algae Green,TRUE,0.1
TaurangaHead,1,0,E,1,+ Pred,UNID Algae Red,TRUE,0.1
TaurangaHead,1,0,E,1,+ Pred,Xenostrobus pulex COUNT,FALSE,554
TaurangaHead,1,0,E,1,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,27
TaurangaHead,1,0,E,2,Bare Ctrl,Austrolittorina antipodum,FALSE,60
TaurangaHead,1,0,E,2,Bare Ctrl,Austrolittorina cincta,FALSE,109
TaurangaHead,1,0,E,2,Bare Ctrl,Benhamina obliquata,FALSE,1
TaurangaHead,1,0,E,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,24
TaurangaHead,1,0,E,2,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.5
TaurangaHead,1,0,E,2,Bare Ctrl,Epopella plicata COUNT,FALSE,83
TaurangaHead,1,0,E,2,Bare Ctrl,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,0,E,2,Bare Ctrl,Haustrum scobina,FALSE,9
TaurangaHead,1,0,E,2,Bare Ctrl,Margarella spp,FALSE,1
TaurangaHead,1,0,E,2,Bare Ctrl,Notoacmea Black,FALSE,6
TaurangaHead,1,0,E,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,3
TaurangaHead,1,0,E,2,Bare Ctrl,Patelloida corticata,FALSE,2
TaurangaHead,1,0,E,2,Bare Ctrl,Plaxiphora caelata,FALSE,1
TaurangaHead,1,0,E,2,Bare Ctrl,Risellopsis varia,FALSE,4
TaurangaHead,1,0,E,2,Bare Ctrl,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,0,E,2,Bare Ctrl,UNID Algae Red,TRUE,0.1
TaurangaHead,1,0,E,2,Bare Ctrl,UNID Tar,TRUE,0.5
TaurangaHead,1,0,E,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,668
TaurangaHead,1,0,E,2,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,59
TaurangaHead,1,0,E,3,Ctrl,Austrolittorina antipodum,FALSE,16
TaurangaHead,1,0,E,3,Ctrl,Austrolittorina cincta,FALSE,74
TaurangaHead,1,0,E,3,Ctrl,Benhamina obliquata,FALSE,2
TaurangaHead,1,0,E,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,60
TaurangaHead,1,0,E,3,Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,E,3,Ctrl,Epopella plicata COUNT,FALSE,13
TaurangaHead,1,0,E,3,Ctrl,Haustrum scobina,FALSE,8
TaurangaHead,1,0,E,3,Ctrl,Margarella spp,FALSE,1
TaurangaHead,1,0,E,3,Ctrl,Notoacmea Black,FALSE,7
TaurangaHead,1,0,E,3,Ctrl,Notoacmea Radialspokes,FALSE,1
TaurangaHead,1,0,E,3,Ctrl,Plaxiphora caelata,FALSE,2
TaurangaHead,1,0,E,3,Ctrl,Porphyra COUNT,FALSE,1
TaurangaHead,1,0,E,3,Ctrl,Risellopsis varia,FALSE,2
TaurangaHead,1,0,E,3,Ctrl,Sypharochiton pelliserpentis,FALSE,4
TaurangaHead,1,0,E,3,Ctrl,UNID Algae Red,TRUE,0.1
TaurangaHead,1,0,E,3,Ctrl,Xenostrobus pulex COUNT,FALSE,763
TaurangaHead,1,0,E,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,12
TaurangaHead,1,0,F,3,- Pred,Austrolittorina antipodum,FALSE,13
TaurangaHead,1,0,F,3,- Pred,Austrolittorina cincta,FALSE,238
TaurangaHead,1,0,F,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,330
TaurangaHead,1,0,F,3,- Pred,Epopella plicata COUNT,FALSE,51
TaurangaHead,1,0,F,3,- Pred,Margarella spp,FALSE,1
TaurangaHead,1,0,F,3,- Pred,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,0,F,3,- Pred,Notoacmea Black,FALSE,6
TaurangaHead,1,0,F,3,- Pred,Notoacmea Net,FALSE,2
TaurangaHead,1,0,F,3,- Pred,Notoacmea Radialspokes,FALSE,2
TaurangaHead,1,0,F,3,- Pred,Risellopsis varia,FALSE,6
TaurangaHead,1,0,F,3,- Pred,Siphonaria australis,FALSE,1
TaurangaHead,1,0,F,3,- Pred,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,0,F,3,- Pred,Xenostrobus pulex COUNT,FALSE,604
TaurangaHead,1,0,F,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,12
TaurangaHead,1,0,F,1,+ Pred,Austrolittorina antipodum,FALSE,32
TaurangaHead,1,0,F,1,+ Pred,Austrolittorina cincta,FALSE,218
TaurangaHead,1,0,F,1,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,228
TaurangaHead,1,0,F,1,+ Pred,Epopella plicata COUNT,FALSE,105
TaurangaHead,1,0,F,1,+ Pred,Epopella plicata DEADCOUNT,FALSE,4
TaurangaHead,1,0,F,1,+ Pred,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,0,F,1,+ Pred,Notoacmea Black,FALSE,5
TaurangaHead,1,0,F,1,+ Pred,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,0,F,1,+ Pred,Risellopsis varia,FALSE,7
TaurangaHead,1,0,F,1,+ Pred,Xenostrobus pulex COUNT,FALSE,438
TaurangaHead,1,0,F,1,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,3
TaurangaHead,1,0,F,4,Bare Ctrl,Austrolittorina antipodum,FALSE,26
TaurangaHead,1,0,F,4,Bare Ctrl,Austrolittorina cincta,FALSE,327
TaurangaHead,1,0,F,4,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,243
TaurangaHead,1,0,F,4,Bare Ctrl,Epopella plicata COUNT,FALSE,102
TaurangaHead,1,0,F,4,Bare Ctrl,Haustrum scobina,FALSE,1
TaurangaHead,1,0,F,4,Bare Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,0,F,4,Bare Ctrl,Notoacmea Black,FALSE,4
TaurangaHead,1,0,F,4,Bare Ctrl,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,0,F,4,Bare Ctrl,Porphyra COUNT,FALSE,1
TaurangaHead,1,0,F,4,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,314
TaurangaHead,1,0,F,4,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,1
TaurangaHead,1,0,F,2,Ctrl,Austrolittorina antipodum,FALSE,11
TaurangaHead,1,0,F,2,Ctrl,Austrolittorina cincta,FALSE,225
TaurangaHead,1,0,F,2,Ctrl,Cellana radians,FALSE,1
TaurangaHead,1,0,F,2,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,259
TaurangaHead,1,0,F,2,Ctrl,Epopella plicata COUNT,FALSE,102
TaurangaHead,1,0,F,2,Ctrl,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,0,F,2,Ctrl,Haustrum scobina,FALSE,2
TaurangaHead,1,0,F,2,Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,0,F,2,Ctrl,Notoacmea Black,FALSE,4
TaurangaHead,1,0,F,2,Ctrl,Notoacmea Radialspokes,FALSE,2
TaurangaHead,1,0,F,2,Ctrl,Porphyra COUNT,FALSE,2
TaurangaHead,1,0,F,2,Ctrl,Risellopsis varia,FALSE,17
TaurangaHead,1,0,F,2,Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,0,F,2,Ctrl,Xenostrobus pulex COUNT,FALSE,303
TaurangaHead,1,0,F,2,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,7
TaurangaHead,1,178,A,1,- Pred,Austrolittorina antipodum,FALSE,4
TaurangaHead,1,178,A,1,- Pred,Austrolittorina cincta,FALSE,29
TaurangaHead,1,178,A,1,- Pred,Chamaesipho columna DEADCOUNT,FALSE,191
TaurangaHead,1,178,A,1,- Pred,Elminius modestus COUNT,FALSE,5
TaurangaHead,1,178,A,1,- Pred,Epopella plicata COUNT,FALSE,1
TaurangaHead,1,178,A,1,- Pred,Gravel,TRUE,5
TaurangaHead,1,178,A,1,- Pred,Haustrum scobina,FALSE,3
TaurangaHead,1,178,A,1,- Pred,Notoacmea Black,FALSE,9
TaurangaHead,1,178,A,1,- Pred,Notoacmea Radialspokes,FALSE,1
TaurangaHead,1,178,A,1,- Pred,Patelloida corticata,FALSE,1
TaurangaHead,1,178,A,1,- Pred,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,178,A,1,- Pred,Risellopsis varia,FALSE,29
TaurangaHead,1,178,A,1,- Pred,Sypharochiton pelliserpentis,FALSE,3
TaurangaHead,1,178,A,1,- Pred,UNID Algae Red,TRUE,15
TaurangaHead,1,178,A,1,- Pred,Xenostrobus pulex COUNT,FALSE,495
TaurangaHead,1,178,A,1,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,6
TaurangaHead,1,178,A,4,+ Pred,Austrolittorina antipodum,FALSE,3
TaurangaHead,1,178,A,4,+ Pred,Austrolittorina cincta,FALSE,223
TaurangaHead,1,178,A,4,+ Pred,Benhamina obliquata,FALSE,4
