Site,Year,Season,SurveyType,TideZone,Transect,Quad,QuadSize,SpeciesName,MainQuadOnlySpecies,PercentCoverSpecies,ExtrapolatedCount
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Chamaesipho columna,FALSE,TRUE,5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,64
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Diloma aethiops,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Diloma bicanaliculata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Haustrum haustorium,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Notoacmea 2spokes,TRUE,FALSE,3.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Notoacmea Black,TRUE,FALSE,3.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Notoacmea Radialspokes,TRUE,FALSE,6.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Patelloida corticata,TRUE,FALSE,16.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Risellopsis varia,TRUE,FALSE,13.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Sabellid sp,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,10
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Trimusculus conicus,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,Turbo smaragdus,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,UNID Anemone,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,0.25,UNID Macroalgae,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Austrolittorina cincta,TRUE,FALSE,6.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Bare Rock,FALSE,TRUE,48
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Calantica villosa,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Cellana ornata,FALSE,FALSE,5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Cellana radians,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Chamaesipho columna,FALSE,TRUE,40
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,6
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Diloma aethiops,FALSE,FALSE,14
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Diloma bicanaliculata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Haustrum scobina,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Notoacmea Radialspokes,TRUE,FALSE,6.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Patelloida corticata,TRUE,FALSE,13.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Plaxiphora obtecta,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Risellopsis varia,TRUE,FALSE,10
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Sabellid sp,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Siphonaria australis,TRUE,FALSE,16.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,17
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,UNID Macroalgae,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,UNID Tar,FALSE,TRUE,4
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Bare Rock,FALSE,TRUE,77
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Cantharidella tesselata,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Cellana ornata,FALSE,FALSE,7
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Chamaesipho columna,FALSE,TRUE,12
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,38
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Diloma aethiops,FALSE,FALSE,6
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Epopella plicata,FALSE,TRUE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Gravel,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Haustrum scobina,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Notoacmea 2spokes,TRUE,FALSE,3.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Notoacmea Radialspokes,TRUE,FALSE,36.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Patelloida corticata,TRUE,FALSE,200
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Plaxiphora caelata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Plaxiphora obtecta,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Risellopsis varia,TRUE,FALSE,13.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Sabellid sp,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Sediment,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Siphonaria australis,TRUE,FALSE,16.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Turbo smaragdus,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,UNID Macroalgae,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,UNID Tar,FALSE,TRUE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Austrolittorina cincta,TRUE,FALSE,10
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Bare Rock,FALSE,TRUE,66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Cantharidus opalus,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Cellana ornata,FALSE,FALSE,8
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Cellana radians,FALSE,FALSE,4
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Chamaesipho columna,FALSE,TRUE,10
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,9
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Diloma aethiops,FALSE,FALSE,6
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Diloma bicanaliculata,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Epopella plicata,FALSE,TRUE,14
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Haustrum haustorium,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Haustrum scobina,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Notoacmea 2spokes,TRUE,FALSE,13.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Notoacmea Net,TRUE,FALSE,3.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,76.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Patelloida corticata,TRUE,FALSE,156.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Risellopsis varia,TRUE,FALSE,70
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Sabellid sp,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Siphonaria australis,TRUE,FALSE,26.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,UNID Tar,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Austrolittorina cincta,TRUE,FALSE,83.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Bare Rock,FALSE,TRUE,36
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Cantharidella tesselata,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Cantharidus opalus,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Cellana ornata,FALSE,FALSE,12
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Cellana radians,FALSE,FALSE,8
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Chamaesipho columna,FALSE,TRUE,32
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,16
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Diloma aethiops,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Diloma bicanaliculata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Epopella plicata,FALSE,TRUE,12
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Notoacmea 2spokes,TRUE,FALSE,16.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Notoacmea Radialspokes,TRUE,FALSE,120
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Patelloida corticata,TRUE,FALSE,66.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Risellopsis varia,TRUE,FALSE,106.66
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Sabellid sp,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Siphonaria australis,TRUE,FALSE,13.33
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,21
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,UNID Macroalgae,FALSE,TRUE,3
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,UNID Tar,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,Bare Rock,FALSE,TRUE,16
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,Cellana ornata,FALSE,FALSE,32
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,Chamaesipho columna,FALSE,TRUE,60
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,12
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,Nereididae spp,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,UNID Macroalgae,FALSE,TRUE,11
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,UNID Tar,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,0.25,Xenostrobus pulex,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,0.25,Bare Rock,FALSE,TRUE,69
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,0.25,Cellana ornata,FALSE,FALSE,13
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,0.25,Cellana radians,FALSE,FALSE,4
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,0.25,Chamaesipho columna,FALSE,TRUE,25
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,6
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Bare Rock,FALSE,TRUE,45
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Cellana ornata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Cellana radians,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Chamaesipho columna,FALSE,TRUE,50
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,4
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Haustrum scobina,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,UNID Macroalgae,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,UNID Tar,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,0.25,Xenostrobus pulex,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,Bare Rock,FALSE,TRUE,16
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,Cellana ornata,FALSE,FALSE,38
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,Cellana radians,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,Chamaesipho columna,FALSE,TRUE,66
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,UNID Macroalgae,FALSE,TRUE,16
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,0.25,Xenostrobus pulex,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,Bare Rock,FALSE,TRUE,65
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,Cellana ornata,FALSE,FALSE,65
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,Chamaesipho columna,FALSE,TRUE,30
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,Plaxiphora obtecta,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,UNID Macroalgae,FALSE,TRUE,5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Bare Rock,FALSE,TRUE,70
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Cellana ornata,FALSE,FALSE,23
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Cellana radians,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Chamaesipho columna,FALSE,TRUE,25
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Epopella plicata,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Sabellid sp,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,UNID Tar,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Bare Rock,FALSE,TRUE,22
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Cellana ornata,FALSE,FALSE,7
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Cellana radians,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Chamaesipho columna,FALSE,TRUE,7
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,60
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Epopella plicata,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Sabellid sp,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,UNID Macroalgae,FALSE,TRUE,11
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,UNID Tar,FALSE,TRUE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Bare Rock,FALSE,TRUE,71
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Cantharidella tesselata,FALSE,FALSE,3
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Cantharidus opalus,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Cellana ornata,FALSE,FALSE,15
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Cellana radians,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Chamaesipho columna,FALSE,TRUE,10
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,12
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Epopella plicata,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Margarella sp,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Sabellid sp,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,UNID Anemone,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,UNID Macroalgae,FALSE,TRUE,5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,UNID Tar,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Xenostrobus pulex,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Bare Rock,FALSE,TRUE,37
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Cellana ornata,FALSE,FALSE,7
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Cellana radians,FALSE,FALSE,6
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Chamaesipho columna,FALSE,TRUE,13
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,45
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Diloma aethiops,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Epopella plicata,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Haustrum haustorium,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Sabellid sp,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,13
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,UNID Anemone,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,UNID Macroalgae,FALSE,TRUE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,0.25,UNID Tar,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Aulacomya atra maoriana,FALSE,TRUE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Bare Rock,FALSE,TRUE,16
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Calantica villosa,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Cellana ornata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Cellana radians,FALSE,FALSE,5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Chamaesipho columna,FALSE,TRUE,3
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,78
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Epopella plicata,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Haustrum haustorium,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Mytilus galloprovincialis,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Sabellid sp,FALSE,TRUE,0.1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,20
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,UNID Macroalgae,FALSE,TRUE,11
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,UNID Tar,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,0.25,Xenostrobus pulex,FALSE,TRUE,0.5
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Bare Rock,FALSE,TRUE,49
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Benhamina obliquata,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Cellana ornata,FALSE,FALSE,14
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Cellana radians,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Chamaesipho columna,FALSE,TRUE,31
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,16
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Diloma aethiops,FALSE,FALSE,8
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Diloma bicanaliculata,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Haustrum scobina,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Petrolisthes sp,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,27
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Turbo smaragdus,FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,UNID Anemone,FALSE,TRUE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,0.25,Xenostrobus pulex,FALSE,TRUE,3
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Acanthochitona zelandica,FALSE,FALSE,2
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Bare Rock,FALSE,TRUE,25
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Cellana ornata,FALSE,FALSE,6
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Cellana radians,FALSE,FALSE,4
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Chamaesipho columna,FALSE,TRUE,39
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,32
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Diloma aethiops,FALSE,FALSE,8
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Pateriella spp (2),FALSE,FALSE,1
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,0.25,Petrolisthes sp,FALSE,FALSE,1
